timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-02-19T20:13:29,rl-rag-training,104fe830-5983-4f7a-ad29-f6dd0b5b32e1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18636.367978999857,0.05595907419868055,3.002681330489787e-06,42.5,0.0,3.0,0.22000974535315101,0.0,0.015519147813958897,0.23552889316711023,0.0,United Kingdom,GBR,england,,,macOS-14.6-arm64-arm-64bit,3.12.7,3.2.2,12,Apple M3 Pro,,,-0.055,51.6216,18.0,process,33.30295021843482,0,86.91388274634593,11.676717155863505,N,1.0,0.0
